Epoch 172,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 173,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0061,val_binary_accuracy: 0.9980",
Epoch 174,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 175,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 176,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 177,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 178,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 179,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 180,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 181,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 182,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 183,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 184,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 185,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 186,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 187,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 188,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 189,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 190,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 191,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 192,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 193,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 194,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 195,"4008025/4008025 [==============================],44s,11us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 196,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 197,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0074,val_binary_accuracy: 0.9980",
Epoch 198,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0073,val_binary_accuracy: 0.9980",
Epoch 199,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 200,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 201,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 202,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 203,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 204,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 205,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 206,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 207,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 208,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 209,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 210,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 211,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 212,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0069,val_binary_accuracy: 0.9980",
Epoch 213,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 214,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 215,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 216,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 217,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 218,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 219,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 220,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 221,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 222,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 223,"4008025/4008025 [==============================],34s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 224,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0068,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 225,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 226,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 227,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 228,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 229,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 230,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 231,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0068,val_binary_accuracy: 0.9980",
Epoch 232,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0070,val_binary_accuracy: 0.9980",
Epoch 233,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 234,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 235,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 236,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 237,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0067,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 238,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 239,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 240,"4008025/4008025 [==============================],39s,10us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 241,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0067,val_binary_accuracy: 0.9980",
Epoch 242,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 243,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 244,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0066,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 245,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 246,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 247,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 248,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 249,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 250,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0061,val_binary_accuracy: 0.9980",
Epoch 251,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 252,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0061,val_binary_accuracy: 0.9980",
Epoch 253,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 254,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 255,"4008025/4008025 [==============================],39s,10us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 256,"4008025/4008025 [==============================],38s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 257,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 258,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 259,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 260,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 261,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 262,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0066,val_binary_accuracy: 0.9980",
Epoch 263,"4008025/4008025 [==============================],36s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0063,val_binary_accuracy: 0.9980",
Epoch 264,"4008025/4008025 [==============================],37s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 265,"4008025/4008025 [==============================],41s,10us/step,loss: 0.0065,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 266,"4008025/4008025 [==============================],35s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
Epoch 267,"4008025/4008025 [==============================],34s,9us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 268,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0062,val_binary_accuracy: 0.9980",
Epoch 269,"4008025/4008025 [==============================],32s,8us/step,loss: 0.0064,binary_accuracy: 0.9980,val_loss: 0.0064,val_binary_accuracy: 0.9980",
Epoch 270,"4008025/4008025 [==============================],33s,8us/step,loss: 0.0063,binary_accuracy: 0.9980,val_loss: 0.0065,val_binary_accuracy: 0.9980",
